id,name,title,organization,org_id,notes,num_resources,license,created,updated,url
6b68eda7-4170-48e3-8c59-dd009b3084c4,prasarana-pendidikan-nonformal-kesetaraan-yang-telah-direhabilitasi,Prasarana Pendidikan Nonformal  Kesetaraan yang telah direhabilitasi,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Prasarana Pendidikan Nonformal  Kesetaraan yang telah direhabilitasi,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/prasarana-pendidikan-nonformal-kesetaraan-yang-telah-direhabilitasi
f4dc7134-f42f-46f9-b513-2d72d96c22af,jumlah-kepala-sekolah-dasar-guru-swasta,Jumlah kepala Sekolah Dasar & guru swasta,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru swasta,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-swasta
9ac3032b-da44-4865-9238-46cd2133a003,prasarana-pendidikan-nonformal-kesetaraan-yang-perlu-direhabilitasi,Prasarana Pendidikan Nonformal  Kesetaraan yang perlu direhabilitasi,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Prasarana Pendidikan Nonformal  Kesetaraan yang perlu direhabilitasi,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/prasarana-pendidikan-nonformal-kesetaraan-yang-perlu-direhabilitasi
ffa0eed4-17b4-45e8-bc95-c4ba7e758bbe,jumlah-kepala-sekolah-dasar-guru-perempuan,jumlah kepala Sekolah Dasar & guru perempuan,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,jumlah kepala Sekolah Dasar & guru perempuan,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-perempuan
502d89c0-7471-40ff-b170-5e7f829ca5e7,jumlah-kepala-sekolah-dasar-guru-perempuan-swasta,Jumlah kepala Sekolah Dasar & guru perempuan swasta,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru perempuan swasta,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-perempuan-swasta
2c510c46-12b0-40d7-80e8-e4851bcfba46,prasarana-pendidikan-nonformal-kesetaraan-yang-memerlukan-pemeliharaan,Prasarana Pendidikan Nonformal  Kesetaraan yang memerlukan pemeliharaan,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Prasarana Pendidikan Nonformal  Kesetaraan yang memerlukan pemeliharaan,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/prasarana-pendidikan-nonformal-kesetaraan-yang-memerlukan-pemeliharaan
3da6ccee-67af-40a1-9658-6f54e92d7310,jumlah-kepala-sekolah-dasar-guru-perempuan-negeri,Jumlah kepala Sekolah Dasar & guru perempuan negeri,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru perempuan negeri,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-perempuan-negeri
0d61e87d-a263-4c31-9abc-19309fd98bc2,prasarana-paud-yang-telah-direhabilitasi,Prasarana PAUD yang telah direhabilitasi,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Prasarana PAUD yang telah direhabilitasi,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/prasarana-paud-yang-telah-direhabilitasi
c98b89c4-e119-4a8b-a7e5-cf6eede7b96b,jumlah-kepala-sekolah-dasar-guru-negeri,Jumlah kepala Sekolah Dasar & guru negeri,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru negeri,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-negeri
7d0b5435-64c5-4dbf-8243-49b3d770c647,prasarana-paud-yang-perlu-direhabilitasi,Prasarana PAUD yang perlu direhabilitasi,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Prasarana PAUD yang perlu direhabilitasi,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/prasarana-paud-yang-perlu-direhabilitasi
816092f8-9e4d-403b-8a3a-f1719427da48,jumlah-kepala-sekolah-dasar-guru-laki-laki,jumlah kepala Sekolah Dasar & guru laki-laki,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,jumlah kepala Sekolah Dasar & guru laki-laki,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-laki-laki
b814db58-83f5-4c6a-bfc4-249989235dcd,prasarana-paud-yang-memerlukan-pemeliharaan,Prasarana PAUD yang memerlukan pemeliharaan,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Prasarana PAUD yang memerlukan pemeliharaan,2,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/prasarana-paud-yang-memerlukan-pemeliharaan
3345dbcd-616f-4cc1-a7e6-080c53b5e958,jumlah-kepala-sekolah-dasar-guru-laki-laki-swasta,Jumlah kepala Sekolah Dasar & guru laki-laki swasta,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru laki-laki swasta,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-laki-laki-swasta
96592ecf-9658-4e4a-9a31-7d3701adcbc4,peserta-didiksekolah-dasar-yang-menerima-biaya-personil-peserta-didik,Peserta DidikSekolah Dasar yang menerima biaya personil peserta didik,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta DidikSekolah Dasar yang menerima biaya personil peserta didik,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didiksekolah-dasar-yang-menerima-biaya-personil-peserta-didik
5785117a-56a8-4aa6-aac1-d3dfe4de5158,jumlah-kepala-sekolah-dasar-guru-laki-laki-negeri,Jumlah kepala Sekolah Dasar & guru laki-laki negeri,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru laki-laki negeri,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-laki-laki-negeri
302cbf81-c094-4943-bc0b-2fe7c8eaf567,peserta-didik-yang-menerima-perlengkapan-dasar-buku-teks-peserta-didik,Peserta Didik yang menerima Perlengkapan Dasar Buku Teks Peserta Didik,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik yang menerima Perlengkapan Dasar Buku Teks Peserta Didik,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-yang-menerima-perlengkapan-dasar-buku-teks-peserta-didik
f46e6222-50db-441a-ae96-13a088bd1f13,jumlah-kepala-sekolah-dasar-guru-ijazah-s1-keatas,jumlah kepala Sekolah Dasar & guru ijazah s1 keatas,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,jumlah kepala Sekolah Dasar & guru ijazah s1 keatas,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-ijazah-s1-keatas
630db59e-3b55-4b38-b96d-ebc298281c91,peserta-didik-yang-menerima-perlengkapan-belajar,Peserta Didik yang menerima Perlengkapan Belajar,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik yang menerima Perlengkapan Belajar,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-yang-menerima-perlengkapan-belajar
5f2c8a47-4165-48e7-b80d-58cb91aee32d,jumlah-kepala-sekolah-dasar-guru-ijazah-s1-keatas-swasta,Jumlah kepala Sekolah Dasar & guru ijazah s1 keatas swasta,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru ijazah s1 keatas swasta,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-ijazah-s1-keatas-swasta
aa325638-212a-4867-8002-e716d31c537d,jumlah-kepala-sekolah-dasar-guru-ijazah-s1-keatas-negeri,Jumlah kepala Sekolah Dasar & guru ijazah s1 keatas negeri,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru ijazah s1 keatas negeri,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-ijazah-s1-keatas-negeri
06a9f930-8d33-4065-a39d-8e88f451f9e0,peserta-didik-yang-belum-menerima-perlengkapan-dasar-buku-teks-peserta-didik,Peserta Didik yang belum menerima Perlengkapan Dasar Buku Teks Peserta Didik,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik yang belum menerima Perlengkapan Dasar Buku Teks Peserta Didik,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-yang-belum-menerima-perlengkapan-dasar-buku-teks-peserta-didik
8fc2e5ab-50ac-46a6-a585-8445cdf40bb3,peserta-didik-yang-belum-menerima-perlengkapan-belajar,Peserta Didik yang belum menerima Perlengkapan Belajar,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik yang belum menerima Perlengkapan Belajar,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-yang-belum-menerima-perlengkapan-belajar
b1f0b675-2e77-4a2c-b71c-9c893a83c476,jumlah-kepala-sekolah-dasar-guru-ijazah-dibawah-s1,jumlah kepala Sekolah Dasar & guru ijazah dibawah s1,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,jumlah kepala Sekolah Dasar & guru ijazah dibawah s1,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-ijazah-dibawah-s1
bcd450c8-9364-49e0-a033-cbcfb7702de3,satuan-pendidikan-yang-tidak-memliki-peralatan-rumah-tangga,Satuan pendidikan yang tidak memliki peralatan rumah tangga,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan pendidikan yang tidak memliki peralatan rumah tangga,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-tidak-memliki-peralatan-rumah-tangga
369d8a88-28c9-4317-8971-e67c2db4c19c,jumlah-kepala-sekolah-dasar-guru-ijazah-dibawah-s1-swasta,Jumlah kepala Sekolah Dasar & guru ijazah dibawah s1 swasta,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru ijazah dibawah s1 swasta,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-ijazah-dibawah-s1-swasta
39056f71-99a0-45a9-ac0d-dbcd73ff0de7,peserta-didik-sekolah-menengah-pertama-yang-menerima-biaya-personil-peserta-didik,Peserta Didik Sekolah Menengah Pertama yang menerima biaya personil peserta didik,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik Sekolah Menengah Pertama yang menerima biaya personil peserta didik,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-sekolah-menengah-pertama-yang-menerima-biaya-personil-peserta-didik
a836eb4c-dd1d-4317-b1af-2a4a23735c03,satuan-pendidikan-yang-telah-menyelenggarakan-sistem-informasi-manajemen-pendidikan-aceh,Satuan Pendidikan yang telah menyelenggarakan Sistem Informasi Manajemen Pendidikan Aceh,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan Pendidikan yang telah menyelenggarakan Sistem Informasi Manajemen Pendidikan Aceh,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-telah-menyelenggarakan-sistem-informasi-manajemen-pendidikan-aceh
782cdf95-a913-4881-8a72-84025e92a193,jumlah-kepala-sekolah-dasar-guru-ijazah-dibawah-s1-negeri,Jumlah kepala Sekolah Dasar & guru ijazah dibawah s1 negeri,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah kepala Sekolah Dasar & guru ijazah dibawah s1 negeri,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-kepala-sekolah-dasar-guru-ijazah-dibawah-s1-negeri
a07933f3-620e-4d2b-bfa8-131226e79256,peserta-didik-sekolah-menengah-pertama-yang-layak-namun-belum-menerima-biaya-personil-peserta-didik,Peserta Didik Sekolah Menengah Pertama yang layak namun belum menerima biaya personil peserta didik,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik Sekolah Menengah Pertama yang layak namun belum menerima biaya personil peserta didik,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-sekolah-menengah-pertama-yang-layak-namun-belum-menerima-biaya-personil-peserta-didik
10a03af5-a60e-4a7d-bbac-d5f81459c748,satuan-pendidikan-yang-telah-memiliki-perlengkapan-yang-dibutuhkan,Satuan Pendidikan yang telah memiliki perlengkapan yang dibutuhkan dalam penyelenggaraan proses belajar,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan Pendidikan yang telah memiliki perlengkapan yang dibutuhkan dalam penyelenggaraan proses belajar,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-telah-memiliki-perlengkapan-yang-dibutuhkan
8f7d4465-065d-41e2-ba71-720035d5356c,jumlah-dayah-yang-terakreditasi-d,jumlah dayah yang terakreditasi D,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,jumlah dayah yang terakreditasi D,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-dayah-yang-terakreditasi-d
f959f575-3dd9-412b-81d8-643297f9ea17,peserta-didik-sekolah-menengah-pertama-yang-berpotensi-putus-sekolah,Peserta Didik Sekolah Menengah Pertama yang berpotensi putus sekolah,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik Sekolah Menengah Pertama yang berpotensi putus sekolah,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-sekolah-menengah-pertama-yang-berpotensi-putus-sekolah
79751c4b-592b-482c-9cdb-b7048e6e9ac1,satuan-pendidikan-yang-telah-memiliki-alat-praktik-dan-peraga-siswa,Satuan pendidikan yang telah memiliki alat praktik dan peraga Siswa,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan pendidikan yang telah memiliki alat praktik dan peraga Siswa,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-telah-memiliki-alat-praktik-dan-peraga-siswa
95a80eac-08ff-4495-9e11-5e3717521710,jumlah-dayah-yang-terakreditasi-c,jumlah dayah yang terakreditasi C,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,jumlah dayah yang terakreditasi C,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-dayah-yang-terakreditasi-c
f32d8dc6-ea34-4bda-a5f4-1eeef6d4737c,peserta-didik-sekolah-dasar-yang-layak-namun-belum-menerima-biaya-personil-peserta-didik,Peserta Didik Sekolah Dasar yang layak namun belum menerima biaya personil peserta didik,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik Sekolah Dasar yang layak namun belum menerima biaya personil peserta didik,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-sekolah-dasar-yang-layak-namun-belum-menerima-biaya-personil-peserta-didik
295ed102-091d-4a0a-8159-1dad3a41c5c3,satuan-pendidikan-yang-telah-membutuhkan-alat-praktik-dan-peraga-siswa,Satuan pendidikan yang telah membutuhkan alat praktik dan peraga Siswa,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan pendidikan yang telah membutuhkan alat praktik dan peraga Siswa,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-telah-membutuhkan-alat-praktik-dan-peraga-siswa
4fe2536c-5bf8-4d70-974d-67ad5886252c,taman-budaya-kabupatenkota-yang-dikelola-dan-dikembangkan,Taman Budaya KabupatenKota yang dikelola dan dikembangkan,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Taman Budaya KabupatenKota yang dikelola dan dikembangkan,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/taman-budaya-kabupatenkota-yang-dikelola-dan-dikembangkan
a1d30c96-a6be-4b82-9be1-c1d7277d4cd1,peserta-didik-sekolah-dasar-yang-berpotensi-putus-sekolah,Peserta Didik Sekolah Dasar yang berpotensi putus sekolah,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik Sekolah Dasar yang berpotensi putus sekolah,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-sekolah-dasar-yang-berpotensi-putus-sekolah
5393c617-4657-446b-bace-101253e1eebc,taman-bacaan-masyarakat,Taman Bacaan Masyarakat,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Taman Bacaan Masyarakat,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/taman-bacaan-masyarakat
5167c0f2-6f71-41b9-8f26-25163e73db37,satuan-pendidikan-yang-siap-menyelenggarakan-an,Satuan Pendidikan yang siap menyelenggarakan AN,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan Pendidikan yang siap menyelenggarakan AN,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-siap-menyelenggarakan-an
9966df24-8351-43cf-a796-be33484ae2ba,peserta-didik-pada-pada-sekolah-madrasah-yang-berskala-provinsi-dataset,Peserta Didik pada pada Sekolah Madrasah yang Berskala Provinsi menerima Biaya Penyelenggaraan Proses Evaluasi Hasil Belajar,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik pada pada Sekolah Madrasah yang Berskala Provinsi menerima Biaya Penyelenggaraan Proses Evaluasi Hasil Belajar,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-pada-pada-sekolah-madrasah-yang-berskala-provinsi-dataset
2a96b20f-f724-4476-9133-a8fd16c40f18,satuan-pendidikan-yang-menyelenggarakan-proses-belajar,Satuan Pendidikan yang menyelenggarakan proses belajar,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan Pendidikan yang menyelenggarakan proses belajar,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-menyelenggarakan-proses-belajar
6326ffba-54c9-48b4-8095-f2ec29638166,taman-bacaan-masyarakat-yang-butuh-direhabilitasi,Taman Bacaan Masyarakat yang butuh direhabilitasi,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Taman Bacaan Masyarakat yang butuh direhabilitasi,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/taman-bacaan-masyarakat-yang-butuh-direhabilitasi
ef399176-bf1a-412f-a08a-48c09b5349f3,satuan-pendidikan-yang-menyelenggarakan-an,Satuan Pendidikan yang menyelenggarakan AN,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan Pendidikan yang menyelenggarakan AN,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-menyelenggarakan-an
d4d1b607-c43c-4db5-8f76-2d8e788c9450,sumber-daya-manusia-sejarah-lokal-provinsi-yang-diberdayakan,Sumber Daya Manusia Sejarah Lokal Provinsi yang diberdayakan,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Sumber Daya Manusia Sejarah Lokal Provinsi yang diberdayakan,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/sumber-daya-manusia-sejarah-lokal-provinsi-yang-diberdayakan
5ee694bf-a749-4cc9-a71a-1c5fa45059b1,peserta-didik-pada-dayah-yang-menerima-biaya-penyelenggaraan-proses-evaluasi-hasil-belajar,Peserta Didik pada Dayah yang menerima Biaya Penyelenggaraan Proses Evaluasi Hasil Belajar,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Peserta Didik pada Dayah yang menerima Biaya Penyelenggaraan Proses Evaluasi Hasil Belajar,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/peserta-didik-pada-dayah-yang-menerima-biaya-penyelenggaraan-proses-evaluasi-hasil-belajar
1dfe10d7-9bb0-479c-8323-66d4877b5097,satuan-pendidikan-yang-menerima-perlengkapan-sekolah,Satuan pendidikan yang menerima perlengkapan Sekolah,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan pendidikan yang menerima perlengkapan Sekolah,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-menerima-perlengkapan-sekolah
b1f8d2fa-b50d-4f97-95d6-efd76bb20ffb,sumber-daya-manusia-permuseuman-yang-ditingkatkan-mutu-dan-kapasitasnya,Sumber Daya Manusia Permuseuman yang ditingkatkan Mutu dan Kapasitasnya,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Sumber Daya Manusia Permuseuman yang ditingkatkan Mutu dan Kapasitasnya,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/sumber-daya-manusia-permuseuman-yang-ditingkatkan-mutu-dan-kapasitasnya
4023033b-d194-4a68-bd24-9d0b6c911fde,perpustakaan-sekolah-yang-perlu-direhabilitasi,Perpustakaan Sekolah yang perlu direhabilitasi,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Perpustakaan Sekolah yang perlu direhabilitasi,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/perpustakaan-sekolah-yang-perlu-direhabilitasi
9576c741-ffdf-4186-a906-523115abb80d,satuan-pendidikan-yang-menerima-pembinaan-kelembagaan,Satuan pendidikan yang menerima pembinaan kelembagaan,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Satuan pendidikan yang menerima pembinaan kelembagaan,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/satuan-pendidikan-yang-menerima-pembinaan-kelembagaan
8fc28181-e13d-4629-a23d-9a43af4312f3,sumber-daya-manusia-kesenian-tradisonal-yang-mengikuti-proses-standarisasi,Sumber Daya Manusia Kesenian Tradisonal yang mengikuti proses standarisasi,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Sumber Daya Manusia Kesenian Tradisonal yang mengikuti proses standarisasi,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/sumber-daya-manusia-kesenian-tradisonal-yang-mengikuti-proses-standarisasi
425406f5-131b-4fff-873b-21591b1eab91,perlengkapan-lain,Perlengkapan lain,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Perlengkapan lain,1,Open Data Commons Attribution License,2024-09-17,2024-09-17,https://opendata.serangkab.go.id/en_AU/dataset/perlengkapan-lain
